-192,724,138,138,139,139,0,0,14686
-192,724,138,138,139,139,0,0,0
-193,760,138,138,139,139,0,0,2
-193,776,136,139,139,138,0,0,7
-192,776,138,138,139,139,0,0,7
-193,813,138,138,139,139,0,0,6
-193,814,138,138,140,139,0,0,7
-192,826,138,139,139,139,0,0,6
-192,845,138,138,139,137,0,0,7
-192,851,138,138,139,139,0,0,7
-192,853,138,139,139,140,0,0,6
-192,876,138,138,140,139,0,0,7
-192,897,138,141,139,139,0,0,6
-192,893,140,138,139,139,0,0,7
-192,917,138,138,139,139,0,0,7
-192,940,138,138,139,139,0,0,6
-192,946,138,138,139,139,0,0,5
-192,948,138,139,139,139,0,0,7
-192,975,138,139,139,139,0,0,7
-192,987,138,139,139,139,0,0,6
-192,964,138,139,139,139,0,0,7
-192,1016,138,137,139,139,0,0,6
-192,1030,138,139,139,139,0,0,7
-193,1062,138,138,139,139,0,0,7
-192,1061,138,138,139,139,0,0,6
-192,1075,138,138,139,139,0,0,7
-192,1104,138,139,139,139,0,0,6
-192,1098,138,138,139,135,0,0,7
-192,1117,138,138,139,139,0,0,7
-192,1127,138,138,139,139,0,0,6
-192,1136,138,138,139,139,0,0,7
-191,1156,138,138,139,139,0,0,6
-192,1182,138,138,139,139,0,0,7
-192,1192,138,139,139,139,0,0,6
-192,1163,138,138,139,139,0,0,7
-191,1221,138,138,139,139,0,0,7
-192,1236,138,139,139,139,0,0,6
-192,1250,138,138,139,139,0,0,7
-192,1274,138,139,139,139,0,0,6
-192,1275,138,138,139,139,0,0,7
-192,1291,138,139,139,139,0,0,7
-192,1339,138,139,139,139,0,0,6
-192,1320,138,139,139,140,0,0,7
-192,1336,138,138,139,139,0,0,6
-192,1352,138,139,139,139,0,0,7
-192,1367,138,138,139,139,0,0,7
-192,1380,138,139,139,139,0,0,6
-192,1409,138,139,139,139,0,0,7
-192,1410,138,141,139,139,0,0,6
-192,1380,137,139,139,137,0,0,7
-192,1437,138,139,139,139,0,0,6
-191,1460,138,139,139,139,0,0,7
-191,1476,138,138,138,139,0,0,7
-190,1518,138,138,139,139,0,0,6
-192,1506,138,139,139,139,0,0,7
-192,1518,138,138,139,139,0,0,6
-192,1530,138,138,139,139,0,0,7
-191,1552,138,139,139,139,0,0,7
-190,1517,138,138,139,139,0,0,6
-192,1586,138,138,139,139,0,0,7
-191,1598,138,138,139,139,0,0,6
-191,1578,138,138,139,139,0,0,7
-191,1645,138,138,139,139,0,0,7
-191,1646,138,139,139,139,0,0,6
-191,1696,138,138,139,139,0,0,7
-191,1681,138,138,139,139,0,0,6
-191,1701,138,138,139,139,0,0,7
-192,1755,138,139,139,139,0,0,6
-191,1730,138,139,138,139,0,0,7
-191,1743,138,138,139,139,0,0,7
-191,1782,138,138,138,139,0,0,6
-191,1772,138,137,139,139,0,0,7
-191,1785,138,139,139,139,0,0,6
-191,1794,138,139,139,139,0,0,7
-192,1822,138,139,139,138,0,0,7
-191,1838,138,139,139,139,0,0,6
-193,1900,138,137,139,139,0,0,7
-191,1878,138,138,139,139,0,0,6
-191,1888,138,139,139,139,0,0,7
-191,1933,138,138,139,139,0,0,6
-191,1911,138,138,139,139,0,0,7
-191,1933,138,139,139,139,0,0,7
-191,1996,138,138,139,139,0,0,6
-191,1971,138,138,140,139,0,0,7
-193,1977,138,139,139,139,0,0,6
-191,2005,138,138,139,140,0,0,7
-191,2017,138,138,139,139,0,0,7
-191,2004,138,139,139,139,0,0,6
-191,2055,138,138,139,139,0,0,7
-191,2071,138,140,139,139,0,0,6
-191,2076,138,138,139,139,0,0,7
